region_id,land_cover_total_area_m2,forest_area_m2,farmland_area_m2,forest_ratio,farmland_ratio,forest_ratio_source_type,farmland_ratio_source_type,forest_ratio_missing_reason,farmland_ratio_missing_reason,land_cover_match_method,land_cover_source_regions,land_cover_source_period,land_cover_source_name
41130,141505727.5,69829182.61000001,5837886.6899999995,0.49347248230641416,0.04125547985328014,static_reference,static_reference,,,general_district_rollup,"[{""province_name"": ""경기도"", ""region_name"": ""성남시 수정구"", ""weight"": 1.0}, {""province_name"": ""경기도"", ""region_name"": ""성남시 중원구"", ""weight"": 1.0}, {""province_name"": ""경기도"", ""region_name"": ""성남시 분당구"", ""weight"": 1.0}]",2024,2025년(2024년 기준) 국가토지피복통계 토지피복지도현황
41150,81821331.71999998,43898555.7,3644335.349999999,0.5365172477297833,0.04454016175722054,static_reference,static_reference,,,direct,"[{""province_name"": ""경기도"", ""region_name"": ""의정부시"", ""weight"": 1.0}]",2024,2025년(2024년 기준) 국가토지피복통계 토지피복지도현황
41170,58519134.90999998,28222085.560000002,768883.4299999999,0.48227106575318324,0.013139008824763232,static_reference,static_reference,,,general_district_rollup,"[{""province_name"": ""경기도"", ""region_name"": ""안양시 만안구"", ""weight"": 1.0}, {""province_name"": ""경기도"", ""region_name"": ""안양시 동안구"", ""weight"": 1.0}]",2024,2025년(2024년 기준) 국가토지피복통계 토지피복지도현황
41190,53590533.27999999,7262721.790000001,5553731.4799999995,0.13552247655483682,0.10363269667392272,static_reference,static_reference,,,general_district_rollup,"[{""province_name"": ""경기도"", ""region_name"": ""부천시 원미구"", ""weight"": 1.0}, {""province_name"": ""경기도"", ""region_name"": ""부천시 소사구"", ""weight"": 1.0}, {""province_name"": ""경기도"", ""region_name"": ""부천시 오정구"", ""weight"": 1.0}]",2024,2025년(2024년 기준) 국가토지피복통계 토지피복지도현황
41210,38549810.04,11652632.439999998,4850602.11,0.30227470454222755,0.12582687450254426,static_reference,static_reference,,,direct,"[{""province_name"": ""경기도"", ""region_name"": ""광명시"", ""weight"": 1.0}]",2024,2025년(2024년 기준) 국가토지피복통계 토지피복지도현황
41220,459407073.90999997,41044335.120000005,179501283.35,0.0893419745818733,0.3907238123746548,static_reference,static_reference,,,direct,"[{""province_name"": ""경기도"", ""region_name"": ""평택시"", ""weight"": 1.0}]",2024,2025년(2024년 기준) 국가토지피복통계 토지피복지도현황
41250,95920809.49000002,64805698.480000004,5166653.06,0.675616676136956,0.05386373496502483,static_reference,static_reference,,,direct,"[{""province_name"": ""경기도"", ""region_name"": ""동두천시"", ""weight"": 1.0}]",2024,2025년(2024년 기준) 국가토지피복통계 토지피복지도현황
41270,172867382.76999998,42795646.000000015,30018384.209999997,0.24756345190312515,0.17364978707370987,static_reference,static_reference,,,general_district_rollup,"[{""province_name"": ""경기도"", ""region_name"": ""안산시 상록구"", ""weight"": 1.0}, {""province_name"": ""경기도"", ""region_name"": ""안산시 단원구"", ""weight"": 1.0}]",2024,2025년(2024년 기준) 국가토지피복통계 토지피복지도현황
41280,266571697.25,78813623.59,46143803.940000005,0.29565638214054624,0.17310091212243278,static_reference,static_reference,,,general_district_rollup,"[{""province_name"": ""경기도"", ""region_name"": ""고양시 덕양구"", ""weight"": 1.0}, {""province_name"": ""경기도"", ""region_name"": ""고양시 일산동구"", ""weight"": 1.0}, {""province_name"": ""경기도"", ""region_name"": ""고양시 일산서구"", ""weight"": 1.0}]",2024,2025년(2024년 기준) 국가토지피복통계 토지피복지도현황
41290,35848341.49,19794950.39,2092020.3800000001,0.5521859468874414,0.058357522079050025,static_reference,static_reference,,,direct,"[{""province_name"": ""경기도"", ""region_name"": ""과천시"", ""weight"": 1.0}]",2024,2025년(2024년 기준) 국가토지피복통계 토지피복지도현황
41310,33193859.970000006,9472436.569999998,3332024.47,0.28536713050428636,0.10038074731325076,static_reference,static_reference,,,direct,"[{""province_name"": ""경기도"", ""region_name"": ""구리시"", ""weight"": 1.0}]",2024,2025년(2024년 기준) 국가토지피복통계 토지피복지도현황
41360,459691257.4399999,275432591.58,34183204.05,0.5991686531387866,0.07436122287894865,static_reference,static_reference,,,direct,"[{""province_name"": ""경기도"", ""region_name"": ""남양주시"", ""weight"": 1.0}]",2024,2025년(2024년 기준) 국가토지피복통계 토지피복지도현황
41370,42662649.22,7787413.59,5338728.880000001,0.18253469328269717,0.1251382410049031,static_reference,static_reference,,,direct,"[{""province_name"": ""경기도"", ""region_name"": ""오산시"", ""weight"": 1.0}]",2024,2025년(2024년 기준) 국가토지피복통계 토지피복지도현황
41390,141636323.07999998,29720118.530000005,24202217.459999997,0.20983401632936552,0.1708757819583465,static_reference,static_reference,,,direct,"[{""province_name"": ""경기도"", ""region_name"": ""시흥시"", ""weight"": 1.0}]",2024,2025년(2024년 기준) 국가토지피복통계 토지피복지도현황
41410,36403770.989999995,14496324.320000002,2592304.2699999996,0.39820941418354977,0.07120977304005395,static_reference,static_reference,,,direct,"[{""province_name"": ""경기도"", ""region_name"": ""군포시"", ""weight"": 1.0}]",2024,2025년(2024년 기준) 국가토지피복통계 토지피복지도현황
41430,53903562.41999999,28123135.8,4052659.0699999994,0.5217305598630602,0.07518351084892916,static_reference,static_reference,,,direct,"[{""province_name"": ""경기도"", ""region_name"": ""의왕시"", ""weight"": 1.0}]",2024,2025년(2024년 기준) 국가토지피복통계 토지피복지도현황
41450,92835038.82000001,43144658.44,6422941.95,0.4647454128139502,0.0691866134989569,static_reference,static_reference,,,direct,"[{""province_name"": ""경기도"", ""region_name"": ""하남시"", ""weight"": 1.0}]",2024,2025년(2024년 기준) 국가토지피복통계 토지피복지도현황
41460,591772157.93,274938171.41,77303291.42,0.46460139721970856,0.13063015957088017,static_reference,static_reference,,,general_district_rollup,"[{""province_name"": ""경기도"", ""region_name"": ""용인시 처인구"", ""weight"": 1.0}, {""province_name"": ""경기도"", ""region_name"": ""용인시 기흥구"", ""weight"": 1.0}, {""province_name"": ""경기도"", ""region_name"": ""용인시 수지구"", ""weight"": 1.0}]",2024,2025년(2024년 기준) 국가토지피복통계 토지피복지도현황
41480,688749662.0300001,290441543.64,148699999.23000002,0.4216939181994824,0.21589847142970076,static_reference,static_reference,,,direct,"[{""province_name"": ""경기도"", ""region_name"": ""파주시"", ""weight"": 1.0}]",2024,2025년(2024년 기준) 국가토지피복통계 토지피복지도현황
41500,461892468.5,130650808.45,165083997.29,0.28285979391326665,0.3574078569111806,static_reference,static_reference,,,direct,"[{""province_name"": ""경기도"", ""region_name"": ""이천시"", ""weight"": 1.0}]",2024,2025년(2024년 기준) 국가토지피복통계 토지피복지도현황
41550,553345502.97,211234000.32,144844087.69,0.3817397976241476,0.26176066655023095,static_reference,static_reference,,,direct,"[{""province_name"": ""경기도"", ""region_name"": ""안성시"", ""weight"": 1.0}]",2024,2025년(2024년 기준) 국가토지피복통계 토지피복지도현황
41570,280673497.12,53106853.10999999,74610002.30999999,0.18921221153735981,0.26582489289361366,static_reference,static_reference,,,direct,"[{""province_name"": ""경기도"", ""region_name"": ""김포시"", ""weight"": 1.0}]",2024,2025년(2024년 기준) 국가토지피복통계 토지피복지도현황
41590,794053974.59,152256737.54999998,224258339.53999996,0.19174608077318153,0.28242203517184455,static_reference,static_reference,,,direct,"[{""province_name"": ""경기도"", ""region_name"": ""화성시"", ""weight"": 1.0}]",2024,2025년(2024년 기준) 국가토지피복통계 토지피복지도현황
41610,429995893.7600001,260088508.14999998,29989387.699999996,0.6048627717714137,0.06974342810059114,static_reference,static_reference,,,direct,"[{""province_name"": ""경기도"", ""region_name"": ""광주시"", ""weight"": 1.0}]",2024,2025년(2024년 기준) 국가토지피복통계 토지피복지도현황
41630,310485084.08000004,157148271.46999997,40835597.40999999,0.5061379097667342,0.13152192972812254,static_reference,static_reference,,,direct,"[{""province_name"": ""경기도"", ""region_name"": ""양주시"", ""weight"": 1.0}]",2024,2025년(2024년 기준) 국가토지피복통계 토지피복지도현황
41650,825818528.44,529477376.1,102220562.27999999,0.6411546336944041,0.12378090192902087,static_reference,static_reference,,,direct,"[{""province_name"": ""경기도"", ""region_name"": ""포천시"", ""weight"": 1.0}]",2024,2025년(2024년 기준) 국가토지피복통계 토지피복지도현황
41670,607398961.7399999,248006554.47,155051641.87,0.4083091511377335,0.2552714963914782,static_reference,static_reference,,,direct,"[{""province_name"": ""경기도"", ""region_name"": ""여주시"", ""weight"": 1.0}]",2024,2025년(2024년 기준) 국가토지피복통계 토지피복지도현황
41800,684610363.48,413033194.88,123269260.16999997,0.6033113387014426,0.18005754330594664,static_reference,static_reference,,,direct,"[{""province_name"": ""경기도"", ""region_name"": ""연천군"", ""weight"": 1.0}]",2024,2025년(2024년 기준) 국가토지피복통계 토지피복지도현황
41820,840775175.1,659955144.72,37744167.370000005,0.7849365255598875,0.04489210491438546,static_reference,static_reference,,,direct,"[{""province_name"": ""경기도"", ""region_name"": ""가평군"", ""weight"": 1.0}]",2024,2025년(2024년 기준) 국가토지피복통계 토지피복지도현황
41830,876846042.8899997,594914484.06,91678206.95,0.6784708545860791,0.10455450839218879,static_reference,static_reference,,,direct,"[{""province_name"": ""경기도"", ""region_name"": ""양평군"", ""weight"": 1.0}]",2024,2025년(2024년 기준) 국가토지피복통계 토지피복지도현황
43110,940060150.5799999,349428829.15,195143716.94,0.3717090113163597,0.20758641542203432,static_reference,static_reference,,,general_district_rollup,"[{""province_name"": ""충청북도"", ""region_name"": ""청주시 상당구"", ""weight"": 1.0}, {""province_name"": ""충청북도"", ""region_name"": ""청주시 서원구"", ""weight"": 1.0}, {""province_name"": ""충청북도"", ""region_name"": ""청주시 흥덕구"", ""weight"": 1.0}, {""province_name"": ""충청북도"", ""region_name"": ""청주시 청원구"", ""weight"": 1.0}]",2024,2025년(2024년 기준) 국가토지피복통계 토지피복지도현황
43130,981726451.5700003,534871349.26000005,161260986.71999997,0.5448272768902387,0.16426264817669683,static_reference,static_reference,,,direct,"[{""province_name"": ""충청북도"", ""region_name"": ""충주시"", ""weight"": 1.0}]",2024,2025년(2024년 기준) 국가토지피복통계 토지피복지도현황
43150,882849644.39,588621241.77,91897327.45999998,0.6667287521837363,0.10409170807730904,static_reference,static_reference,,,direct,"[{""province_name"": ""충청북도"", ""region_name"": ""제천시"", ""weight"": 1.0}]",2024,2025년(2024년 기준) 국가토지피복통계 토지피복지도현황
43720,583726077.75,358657840.34,96791083.97,0.6144283320739476,0.1658159326084691,static_reference,static_reference,,,direct,"[{""province_name"": ""충청북도"", ""region_name"": ""보은군"", ""weight"": 1.0}]",2024,2025년(2024년 기준) 국가토지피복통계 토지피복지도현황
43730,541705875.6700001,311869372.68,79365424.53999999,0.5757171680928685,0.1465101785020112,static_reference,static_reference,,,direct,"[{""province_name"": ""충청북도"", ""region_name"": ""옥천군"", ""weight"": 1.0}]",2024,2025년(2024년 기준) 국가토지피복통계 토지피복지도현황
43740,852790823.92,589069423.39,93817780.10000001,0.6907548801735939,0.11001265195226939,static_reference,static_reference,,,direct,"[{""province_name"": ""충청북도"", ""region_name"": ""영동군"", ""weight"": 1.0}]",2024,2025년(2024년 기준) 국가토지피복통계 토지피복지도현황
43745,81900346.05,34047618.660000004,19395028.340000004,0.41572008302888,0.23681253224692578,static_reference,static_reference,,,direct,"[{""province_name"": ""충청북도"", ""region_name"": ""증평군"", ""weight"": 1.0}]",2024,2025년(2024년 기준) 국가토지피복통계 토지피복지도현황
43750,408150338.93000007,196695919.06,80483806.99,0.4819202639293517,0.1971915721079516,static_reference,static_reference,,,direct,"[{""province_name"": ""충청북도"", ""region_name"": ""진천군"", ""weight"": 1.0}]",2024,2025년(2024년 기준) 국가토지피복통계 토지피복지도현황
43760,842156973.12,558607065.73,111464586.47,0.6633051599163133,0.13235606903193958,static_reference,static_reference,,,direct,"[{""province_name"": ""충청북도"", ""region_name"": ""괴산군"", ""weight"": 1.0}]",2024,2025년(2024년 기준) 국가토지피복통계 토지피복지도현황
43770,519471807.14000005,214523140.29,126772817.1,0.4129639709825196,0.24404176580430695,static_reference,static_reference,,,direct,"[{""province_name"": ""충청북도"", ""region_name"": ""음성군"", ""weight"": 1.0}]",2024,2025년(2024년 기준) 국가토지피복통계 토지피복지도현황
43800,780633624.2099998,604455285.6,52812352.830000006,0.7743136688631725,0.0676531873495022,static_reference,static_reference,,,direct,"[{""province_name"": ""충청북도"", ""region_name"": ""단양군"", ""weight"": 1.0}]",2024,2025년(2024년 기준) 국가토지피복통계 토지피복지도현황
44130,636704403.28,261005587.57999998,138130447.04,0.4099321227172651,0.21694595848311596,static_reference,static_reference,,,general_district_rollup,"[{""province_name"": ""충청남도"", ""region_name"": ""천안시 동남구"", ""weight"": 1.0}, {""province_name"": ""충청남도"", ""region_name"": ""천안시 서북구"", ""weight"": 1.0}]",2024,2025년(2024년 기준) 국가토지피복통계 토지피복지도현황
44150,863830724.22,473699255.6600001,142135946.52999997,0.548370464696922,0.1645414345019301,static_reference,static_reference,,,direct,"[{""province_name"": ""충청남도"", ""region_name"": ""공주시"", ""weight"": 1.0}]",2024,2025년(2024년 기준) 국가토지피복통계 토지피복지도현황
44180,584456781.9499999,265889041.32,132020870.85,0.4549336230351874,0.22588645546984915,static_reference,static_reference,,,direct,"[{""province_name"": ""충청남도"", ""region_name"": ""보령시"", ""weight"": 1.0}]",2024,2025년(2024년 기준) 국가토지피복통계 토지피복지도현황
44200,543241489.26,163856905.87,161051094.51999998,0.3016281140330515,0.2964631709911972,static_reference,static_reference,,,direct,"[{""province_name"": ""충청남도"", ""region_name"": ""아산시"", ""weight"": 1.0}]",2024,2025년(2024년 기준) 국가토지피복통계 토지피복지도현황
44210,744644136.5299999,202290813.94,290802238.32,0.2716610579687955,0.39052511670221723,static_reference,static_reference,,,direct,"[{""province_name"": ""충청남도"", ""region_name"": ""서산시"", ""weight"": 1.0}]",2024,2025년(2024년 기준) 국가토지피복통계 토지피복지도현황
44230,553899406.83,175110420.40999997,200702997.95,0.3161411950450851,0.3623455729960706,static_reference,static_reference,,,direct,"[{""province_name"": ""충청남도"", ""region_name"": ""논산시"", ""weight"": 1.0}]",2024,2025년(2024년 기준) 국가토지피복통계 토지피복지도현황
44250,60810374.99999999,39860275.449999996,4149898.74,0.6554847828187214,0.06824326835675656,static_reference,static_reference,,,direct,"[{""province_name"": ""충청남도"", ""region_name"": ""계룡시"", ""weight"": 1.0}]",2024,2025년(2024년 기준) 국가토지피복통계 토지피복지도현황
44270,710101283.4800003,151778576.14000002,290879263.1500001,0.2137421515367178,0.40963066807101833,static_reference,static_reference,,,direct,"[{""province_name"": ""충청남도"", ""region_name"": ""당진시"", ""weight"": 1.0}]",2024,2025년(2024년 기준) 국가토지피복통계 토지피복지도현황
44710,576693834.7099999,350280603.38,78082881.42999999,0.6073943959469316,0.13539746175588172,static_reference,static_reference,,,direct,"[{""province_name"": ""충청남도"", ""region_name"": ""금산군"", ""weight"": 1.0}]",2024,2025년(2024년 기준) 국가토지피복통계 토지피복지도현황
44760,624532028.62,218411152.92000005,193815791.01,0.3497196987680732,0.3103376322240285,static_reference,static_reference,,,direct,"[{""province_name"": ""충청남도"", ""region_name"": ""부여군"", ""weight"": 1.0}]",2024,2025년(2024년 기준) 국가토지피복통계 토지피복지도현황
44770,367904176.62000006,112942106.13999999,128813277.85999998,0.30698783356475823,0.35012725064289857,static_reference,static_reference,,,direct,"[{""province_name"": ""충청남도"", ""region_name"": ""서천군"", ""weight"": 1.0}]",2024,2025년(2024년 기준) 국가토지피복통계 토지피복지도현황
44790,479699649.62000006,244189652.10000002,96244095.39999999,0.5090469678129593,0.2006340748346198,static_reference,static_reference,,,direct,"[{""province_name"": ""충청남도"", ""region_name"": ""청양군"", ""weight"": 1.0}]",2024,2025년(2024년 기준) 국가토지피복통계 토지피복지도현황
44800,443818651.40000015,134206932.37,149136844.4,0.3023913752760323,0.33603104315142346,static_reference,static_reference,,,direct,"[{""province_name"": ""충청남도"", ""region_name"": ""홍성군"", ""weight"": 1.0}]",2024,2025년(2024년 기준) 국가토지피복통계 토지피복지도현황
44810,543520596.66,198398145.82999998,181845621.35000005,0.36502415372882036,0.33456988100812274,static_reference,static_reference,,,direct,"[{""province_name"": ""충청남도"", ""region_name"": ""예산군"", ""weight"": 1.0}]",2024,2025년(2024년 기준) 국가토지피복통계 토지피복지도현황
44825,536248021.2700001,172311057.23,171142040.49,0.32132716652625487,0.3191471738854776,static_reference,static_reference,,,direct,"[{""province_name"": ""충청남도"", ""region_name"": ""태안군"", ""weight"": 1.0}]",2024,2025년(2024년 기준) 국가토지피복통계 토지피복지도현황
47110,1134484678.0200002,751691987.16,135366201.82,0.6625845211694856,0.1193195504907591,static_reference,static_reference,,,general_district_rollup,"[{""province_name"": ""경상북도"", ""region_name"": ""포항시 남구"", ""weight"": 1.0}, {""province_name"": ""경상북도"", ""region_name"": ""포항시 북구"", ""weight"": 1.0}]",2024,2025년(2024년 기준) 국가토지피복통계 토지피복지도현황
47130,1321682260.4199994,828551788.43,196409927.10000002,0.6268918129889296,0.14860600991768294,static_reference,static_reference,,,direct,"[{""province_name"": ""경상북도"", ""region_name"": ""경주시"", ""weight"": 1.0}]",2024,2025년(2024년 기준) 국가토지피복통계 토지피복지도현황
47150,1005537201.5,650308442.9,164871872.24999997,0.6467273830644047,0.16396397070546373,static_reference,static_reference,,,direct,"[{""province_name"": ""경상북도"", ""region_name"": ""김천시"", ""weight"": 1.0}]",2024,2025년(2024년 기준) 국가토지피복통계 토지피복지도현황
47170,1528418447.1400003,1022651948.6600002,200025950.26999998,0.6690916028745937,0.13087119606825706,static_reference,static_reference,,,direct,"[{""province_name"": ""경상북도"", ""region_name"": ""안동시"", ""weight"": 1.0}]",2024,2025년(2024년 기준) 국가토지피복통계 토지피복지도현황
47190,613885226.6400001,309341917.25,113249732.81,0.5039083917088739,0.18448030331313525,static_reference,static_reference,,,direct,"[{""province_name"": ""경상북도"", ""region_name"": ""구미시"", ""weight"": 1.0}]",2024,2025년(2024년 기준) 국가토지피복통계 토지피복지도현황
47210,673253672.4999999,411536258.56000006,136518691.59,0.611264780824497,0.20277452194662932,static_reference,static_reference,,,direct,"[{""province_name"": ""경상북도"", ""region_name"": ""영주시"", ""weight"": 1.0}]",2024,2025년(2024년 기준) 국가토지피복통계 토지피복지도현황
47230,916102407.8799998,582936563.9499999,150721292.85,0.6363224885512568,0.16452450245032318,static_reference,static_reference,,,direct,"[{""province_name"": ""경상북도"", ""region_name"": ""영천시"", ""weight"": 1.0}]",2024,2025년(2024년 기준) 국가토지피복통계 토지피복지도현황
47250,1252774151.1599998,748105722.7199999,262241448.35000002,0.5971592900662065,0.20932859135637408,static_reference,static_reference,,,direct,"[{""province_name"": ""경상북도"", ""region_name"": ""상주시"", ""weight"": 1.0}]",2024,2025년(2024년 기준) 국가토지피복통계 토지피복지도현황
47280,914819757.08,661102950.6200001,116531740.53999999,0.7226592402531457,0.12738218609527627,static_reference,static_reference,,,direct,"[{""province_name"": ""경상북도"", ""region_name"": ""문경시"", ""weight"": 1.0}]",2024,2025년(2024년 기준) 국가토지피복통계 토지피복지도현황
47290,411263892.09999996,205585763.02999997,88709525.15999998,0.49988770465657906,0.21569976568336813,static_reference,static_reference,,,direct,"[{""province_name"": ""경상북도"", ""region_name"": ""경산시"", ""weight"": 1.0}]",2024,2025년(2024년 기준) 국가토지피복통계 토지피복지도현황
47730,1170556421.5100002,765030639.4,216718404.61,0.6535615245381525,0.18514135724481912,static_reference,static_reference,,,direct,"[{""province_name"": ""경상북도"", ""region_name"": ""의성군"", ""weight"": 1.0}]",2024,2025년(2024년 기준) 국가토지피복통계 토지피복지도현황
47750,847693848.25,669676682.73,89377049.26,0.789998280761972,0.10543552892888415,static_reference,static_reference,,,direct,"[{""province_name"": ""경상북도"", ""region_name"": ""청송군"", ""weight"": 1.0}]",2024,2025년(2024년 기준) 국가토지피복통계 토지피복지도현황
47760,820098653.14,678709424.02,60678185.95999999,0.8275948526696784,0.07398888624883712,static_reference,static_reference,,,direct,"[{""province_name"": ""경상북도"", ""region_name"": ""영양군"", ""weight"": 1.0}]",2024,2025년(2024년 기준) 국가토지피복통계 토지피복지도현황
47770,745390589.4900001,596277705.6800001,61496744.29999999,0.799953358799413,0.08250271088353338,static_reference,static_reference,,,direct,"[{""province_name"": ""경상북도"", ""region_name"": ""영덕군"", ""weight"": 1.0}]",2024,2025년(2024년 기준) 국가토지피복통계 토지피복지도현황
47820,693686443.12,476244420.0199999,111029697.19,0.686541339741326,0.160057470188722,static_reference,static_reference,,,direct,"[{""province_name"": ""경상북도"", ""region_name"": ""청도군"", ""weight"": 1.0}]",2024,2025년(2024년 기준) 국가토지피복통계 토지피복지도현황
47830,386834810.3600001,232830699.95999998,57639351.67999999,0.601886628929079,0.1490024944403506,static_reference,static_reference,,,direct,"[{""province_name"": ""경상북도"", ""region_name"": ""고령군"", ""weight"": 1.0}]",2024,2025년(2024년 기준) 국가토지피복통계 토지피복지도현황
47840,613118940.3199999,392142808.14,99938336.39999999,0.6395868441697988,0.16299991702725744,static_reference,static_reference,,,direct,"[{""province_name"": ""경상북도"", ""region_name"": ""성주군"", ""weight"": 1.0}]",2024,2025년(2024년 기준) 국가토지피복통계 토지피복지도현황
47850,450503326.65,273185521.34,55143013.82,0.6064006749327296,0.12240312236992891,static_reference,static_reference,,,direct,"[{""province_name"": ""경상북도"", ""region_name"": ""칠곡군"", ""weight"": 1.0}]",2024,2025년(2024년 기준) 국가토지피복통계 토지피복지도현황
47900,664875483.7500004,329692927.19000006,173817661.49,0.49587168612456733,0.2614288926847499,static_reference,static_reference,,,direct,"[{""province_name"": ""경상북도"", ""region_name"": ""예천군"", ""weight"": 1.0}]",2024,2025년(2024년 기준) 국가토지피복통계 토지피복지도현황
47920,1202303962.5799997,961601103.3,111280551.58,0.7997986642550189,0.09255608818023466,static_reference,static_reference,,,direct,"[{""province_name"": ""경상북도"", ""region_name"": ""봉화군"", ""weight"": 1.0}]",2024,2025년(2024년 기준) 국가토지피복통계 토지피복지도현황
47930,995608356.3900001,827910331.2699999,52045724.22,0.8315622563393698,0.05227529870150329,static_reference,static_reference,,,direct,"[{""province_name"": ""경상북도"", ""region_name"": ""울진군"", ""weight"": 1.0}]",2024,2025년(2024년 기준) 국가토지피복통계 토지피복지도현황
47940,73979077.13,56659098.089999996,5380793.869999999,0.7658800337619188,0.07273399559370794,static_reference,static_reference,,,direct,"[{""province_name"": ""경상북도"", ""region_name"": ""울릉군"", ""weight"": 1.0}]",2024,2025년(2024년 기준) 국가토지피복통계 토지피복지도현황
48120,754946462.0,398770993.62,108828570.67999998,0.5282109575870825,0.14415402436841934,static_reference,static_reference,,,general_district_rollup,"[{""province_name"": ""경상남도"", ""region_name"": ""창원시 의창구"", ""weight"": 1.0}, {""province_name"": ""경상남도"", ""region_name"": ""창원시 성산구"", ""weight"": 1.0}, {""province_name"": ""경상남도"", ""region_name"": ""창원시 마산합포구"", ""weight"": 1.0}, {""province_name"": ""경상남도"", ""region_name"": ""창원시 마산회원구"", ""weight"": 1.0}, {""province_name"": ""경상남도"", ""region_name"": ""창원시 진해구"", ""weight"": 1.0}]",2024,2025년(2024년 기준) 국가토지피복통계 토지피복지도현황
48170,713098680.4300001,379072947.35,133207965.13000001,0.5315855403370235,0.1868015869131539,static_reference,static_reference,,,direct,"[{""province_name"": ""경상남도"", ""region_name"": ""진주시"", ""weight"": 1.0}]",2024,2025년(2024년 기준) 국가토지피복통계 토지피복지도현황
48220,249328807.82,153044775.96,27405675.270000003,0.6138270876042887,0.10991780496453987,static_reference,static_reference,,,direct,"[{""province_name"": ""경상남도"", ""region_name"": ""통영시"", ""weight"": 1.0}]",2024,2025년(2024년 기준) 국가토지피복통계 토지피복지도현황
48240,402228778.94999987,200967512.92999998,83991476.09,0.49963484327157454,0.20881518301414428,static_reference,static_reference,,,direct,"[{""province_name"": ""경상남도"", ""region_name"": ""사천시"", ""weight"": 1.0}]",2024,2025년(2024년 기준) 국가토지피복통계 토지피복지도현황
48250,462192779.1499999,204617941.19,77266594.79,0.4427112460871946,0.16717395484217187,static_reference,static_reference,,,direct,"[{""province_name"": ""경상남도"", ""region_name"": ""김해시"", ""weight"": 1.0}]",2024,2025년(2024년 기준) 국가토지피복통계 토지피복지도현황
48270,801947981.0200001,480198340.52000004,146285126.34000003,0.5987898864827046,0.1824122384520995,static_reference,static_reference,,,direct,"[{""province_name"": ""경상남도"", ""region_name"": ""밀양시"", ""weight"": 1.0}]",2024,2025년(2024년 기준) 국가토지피복통계 토지피복지도현황
48310,410105661.5999999,259824627.4,47087317.82,0.6335553290981439,0.11481752686927552,static_reference,static_reference,,,direct,"[{""province_name"": ""경상남도"", ""region_name"": ""거제시"", ""weight"": 1.0}]",2024,2025년(2024년 기준) 국가토지피복통계 토지피복지도현황
48330,487036167.98,340817411.01,27205100.860000003,0.699778442376369,0.055858481666431745,static_reference,static_reference,,,direct,"[{""province_name"": ""경상남도"", ""region_name"": ""양산시"", ""weight"": 1.0}]",2024,2025년(2024년 기준) 국가토지피복통계 토지피복지도현황
48720,481893429.5100001,323728244.00000006,61915536.8,0.6717838928187382,0.12848387840223738,static_reference,static_reference,,,direct,"[{""province_name"": ""경상남도"", ""region_name"": ""의령군"", ""weight"": 1.0}]",2024,2025년(2024년 기준) 국가토지피복통계 토지피복지도현황
48730,415947626.9400001,201078504.5,93262172.23000002,0.4834226510180458,0.22421614210447932,static_reference,static_reference,,,direct,"[{""province_name"": ""경상남도"", ""region_name"": ""함안군"", ""weight"": 1.0}]",2024,2025년(2024년 기준) 국가토지피복통계 토지피복지도현황
48740,530410068.7799999,265173561.57000002,119923004.46000001,0.4999406632304844,0.2260948868030273,static_reference,static_reference,,,direct,"[{""province_name"": ""경상남도"", ""region_name"": ""창녕군"", ""weight"": 1.0}]",2024,2025년(2024년 기준) 국가토지피복통계 토지피복지도현황
48820,520443905.06,315118366.69000006,93069934.63000003,0.6054799828113488,0.17882798458225838,static_reference,static_reference,,,direct,"[{""province_name"": ""경상남도"", ""region_name"": ""고성군"", ""weight"": 1.0}]",2024,2025년(2024년 기준) 국가토지피복통계 토지피복지도현황
48840,362984482.49,217288089.13,61940111.12,0.5986153668042439,0.17064120949497175,static_reference,static_reference,,,direct,"[{""province_name"": ""경상남도"", ""region_name"": ""남해군"", ""weight"": 1.0}]",2024,2025년(2024년 기준) 국가토지피복통계 토지피복지도현황
48850,677107103.0900002,431287862.22999996,94801126.94,0.6369566354595955,0.14000905692374513,static_reference,static_reference,,,direct,"[{""province_name"": ""경상남도"", ""region_name"": ""하동군"", ""weight"": 1.0}]",2024,2025년(2024년 기준) 국가토지피복통계 토지피복지도현황
48860,792109945.81,548514034.03,83554737.89,0.6924720954855549,0.10548376312149213,static_reference,static_reference,,,direct,"[{""province_name"": ""경상남도"", ""region_name"": ""산청군"", ""weight"": 1.0}]",2024,2025년(2024년 기준) 국가토지피복통계 토지피복지도현황
48870,721080052.07,511652656.56000006,80639735.49000001,0.709564291913501,0.11183187672229736,static_reference,static_reference,,,direct,"[{""province_name"": ""경상남도"", ""region_name"": ""함양군"", ""weight"": 1.0}]",2024,2025년(2024년 기준) 국가토지피복통계 토지피복지도현황
48880,799637061.54,543611734.68,105068965.84000002,0.6798230857797817,0.13139581804481457,static_reference,static_reference,,,direct,"[{""province_name"": ""경상남도"", ""region_name"": ""거창군"", ""weight"": 1.0}]",2024,2025년(2024년 기준) 국가토지피복통계 토지피복지도현황
48890,984037717.93,676984606.3299999,120313796.97,0.687966115520541,0.12226543228758492,static_reference,static_reference,,,direct,"[{""province_name"": ""경상남도"", ""region_name"": ""합천군"", ""weight"": 1.0}]",2024,2025년(2024년 기준) 국가토지피복통계 토지피복지도현황
