region_id,province_name,region_name,admin_type,area_km2,total_population,population_density,average_age,urbanization_ratio,coastal_dummy,island_ratio,forest_ratio,farmland_ratio,terrain_relief,annual_mean_temperature,annual_temperature_range,annual_precipitation,business_density,manufacturing_worker_ratio,construction_logistics_worker_ratio,knowledge_public_service_worker_ratio
41220,경기도,평택시,시,458.869543135498,542522.0,1182.301174954644,39.8,0.08832025281754814,1,0.0,0.0893419745818733,0.3907238123746548,34.95631809234621,12.42,28.275,1223.747,130.1807908012774,0.3993594230897081,0.14451696668452566,0.2651120227447821
41250,경기도,동두천시,시,95.8986618289795,95239.0,993.1212613773912,45.1,0.04760639202809387,0,0.0,0.675616676136956,0.0538637349650248,331.28395080566406,11.5,28.7,1417.096,88.53095380142642,0.18198674451633265,0.10482089316711378,0.42831781600126245
41270,경기도,안산시,시,172.25189762512207,717345.0,4164.511450324822,40.70036425987495,0.20906496977103756,1,0.0,0.2475634519031251,0.1736497870737098,61.68780908584597,11.735,28.675,1130.296,283.2653844324545,0.47566758058198744,0.106089440822063,0.24686772803723245
41280,경기도,고양시,시,266.27927196362305,1045497.0,3926.3176299461547,41.89265985459547,0.15052086846427717,0,0.0,0.2956563821405462,0.1731009121224327,131.64741535186772,12.11,28.915,1173.383,93.12778954641165,0.060862093656021764,0.10123156236574538,0.4826149219533152
41290,경기도,과천시,시,35.8115469342041,58018.0,1620.0919805725066,41.6,0.0677025570678237,0,0.0,0.5521859468874414,0.05835752207905,285.28716812133786,12.823,28.02,1376.503,196.7242580429058,0.019265012894510623,0.05624462728724058,0.7660260346309714
41310,경기도,구리시,시,33.17024362207031,192051.0,5789.85798802563,41.8,0.19612960260778306,0,0.0,0.2853671305042863,0.1003807473132507,108.4198006629944,12.158,28.715,1356.206,634.9365485512067,0.05829541690636822,0.11557972909366665,0.477171696041002
41360,경기도,남양주시,시,459.289591880127,696033.0,1515.4556347570408,41.1,0.050594468502706484,0,0.0,0.5991686531387866,0.0743612228789486,335.66821441650404,11.924,28.814,1312.301,148.78412489224272,0.17711951290957023,0.1340910993011675,0.3556722601163326
41370,경기도,오산시,시,42.663571065307615,240645.0,5640.526425498481,38.1,0.34047163862032576,0,0.0,0.1825346932826971,0.1251382410049031,54.38414058685302,12.204,28.204,1279.714,470.70602620815106,0.23408886641950344,0.13162846871138073,0.39209077631726774
41390,경기도,시흥시,시,141.43392707141112,535147.0,3783.7243940048415,39.0,0.22380496077166717,1,0.0,0.2098340163293655,0.1708757819583465,62.71969010829926,12.695,28.194,1108.728,462.63298598053393,0.41573023367109346,0.10174678115537886,0.247006635559605
41410,경기도,군포시,시,36.4418342565918,275571.0,7561.9409840807675,41.7,0.29581677761047487,0,0.0,0.3982094141835497,0.0712097730400539,138.8631362915039,13.278,27.607,1327.132,691.1562086215251,0.27997861274485975,0.1524814076702474,0.34590968745443057
41430,경기도,의왕시,시,53.896621324707034,160230.0,2972.9136272693986,41.6,0.120238570261347,0,0.0,0.5217305598630602,0.0751835108489291,208.4236759185791,12.67,27.835,1309.533,239.53264013011255,0.17933243010222935,0.11707986557105907,0.46604965425017153
41450,경기도,하남시,시,92.80289095874024,279795.0,3014.9384044985804,40.1,0.10794522537507796,0,0.0,0.4647454128139502,0.0691866134989569,281.14873008728034,12.622,28.396,1118.77,369.55745285184975,0.10591169544013203,0.13469134199936952,0.3528380959445176
41460,경기도,용인시,시,591.296873119873,1066975.0,1804.4658250436803,39.949097588978184,0.06830790055913542,0,0.0,0.4646013972197085,0.1306301595708801,188.24949035644536,12.487,27.98,1319.956,46.08514138798031,0.03239104077595559,0.07585986854699764,0.5260289707102291
41480,경기도,파주시,시,688.7482439320069,460541.0,668.6637738207643,40.5,0.03324151576676861,0,0.0,0.4216939181994824,0.2158984714297007,154.01526050567617,11.445,29.291,1228.011,88.6927851187821,0.3736450584484591,0.11671271696776479,0.2675309953949699
41500,경기도,이천시,시,461.448698510376,226212.0,490.2213414627573,40.5,0.01984233967840331,0,0.0,0.2828597939132666,0.3574078569111806,113.2916618347168,11.689,28.197,1299.759,58.42686323969286,0.3635342053159854,0.17286508221659927,0.28732618317751296
41550,경기도,안성시,시,553.0536150234375,203030.0,367.107264982611,42.4,0.015447960429004587,0,0.0,0.3817397976241476,0.2617606665502309,201.58959159851065,12.487,28.486,1196.289,44.87810824443878,0.4065659682334735,0.12623064434971662,0.2543315832945667
41570,경기도,김포시,시,280.9144741741943,474546.0,1689.2899570056875,39.1,0.09563164713734726,1,0.0,0.1892122115373598,0.2658248928936136,46.36524224281311,12.074,29.038,1169.225,240.93454137229887,0.3853059377351901,0.09288071896228596,0.24634394691406
41590,경기도,화성시,시,754.1202531884766,880859.0,1168.0617199653007,36.7,0.057686308405149656,1,0.0,0.1917460807731815,0.2824220351718445,72.73563051223755,12.229,28.22,1277.234,158.28510041377575,0.47149688740954526,0.08944528125669303,0.2711499906955841
41610,경기도,광주시,시,429.5552353594971,385141.0,896.6041344547307,41.0,0.03938271848983991,0,0.0,0.6048627717714137,0.0697434281005911,278.48121032714846,11.857,28.453,1298.512,107.41109920680171,0.3107706791640419,0.15401815072997502,0.24244584893774618
41630,경기도,양주시,시,310.3233928511963,233286.0,751.751254897704,42.1,0.03317700359423713,0,0.0,0.5061379097667342,0.1315219297281225,217.81207580566408,11.838,28.622,1452.047,99.39630949701089,0.3151939144268962,0.11262946066397649,0.2993267518674997
41650,경기도,포천시,시,825.0451664575195,157939.0,191.43073182058583,44.7,0.006645403394751359,0,0.0,0.6411546336944041,0.1237809019290208,375.2024894714357,11.185,29.458,1380.295,31.784926530261952,0.4719979928440527,0.09261279343747272,0.20627890740902347
41670,경기도,여주시,시,607.0581994528809,113352.0,186.7234477718281,45.6,0.0048573646524461035,0,0.0,0.4083091511377335,0.2552714963914782,173.6146392822267,11.61,28.649,1187.709,26.302255721758584,0.18202843754399373,0.1786698308629809,0.34072763107616194
41800,경기도,연천군,군,696.132312885376,42278.0,60.73270729922492,47.6,0.0016833561498429581,0,0.0,0.6033113387014426,0.1800575433059466,250.33859062194824,11.202,29.217,1389.963,8.762701985081414,0.17353113410111262,0.1758735116142885,0.36723274123235083
41820,경기도,가평군,군,840.2853045072021,60233.0,71.68160585091339,48.4,0.0014847356526503513,0,0.0,0.7849365255598875,0.0448921049143854,570.2978958129883,10.582,29.339,1368.122,11.587730914454596,0.09357224118316268,0.14799014031095942,0.42998672734167614
41830,경기도,양평군,군,876.0369256484375,113844.0,129.95342623912038,48.1,0.0019564569138810673,0,0.0,0.6784708545860791,0.1045545083921887,371.8857307434082,11.722,28.592,1374.976,18.53118233342012,0.06014147538617006,0.1808863866031471,0.4201241518694962
43110,충청북도,청주시,시,938.8672367647705,855326.0,911.019115916065,40.31808257904004,0.05833082950973305,0,0.0,0.3717090113163597,0.2075864154220343,295.5788299560547,13.038,27.689,1233.21,24.52742954302236,0.2999447757897062,0.1571681024961343,0.3326595979677491
43130,충청북도,충주시,시,980.7740076569825,218412.0,222.69350359495638,44.0,0.018462011664906186,0,0.0,0.5448272768902387,0.1642626481766968,326.26766662597663,11.684,28.403,1216.953,26.654458413362587,0.25514013034442407,0.15172212021549203,0.36898972982788886
43150,충청북도,제천시,시,881.862789439209,134768.0,152.8219600757859,45.5,0.011884308880596509,0,0.0,0.6667287521837363,0.104091708077309,457.7099151611328,10.346,28.582,1353.274,20.100632674695635,0.17510859373505042,0.20099887100786468,0.3604737939876385
43720,충청북도,보은군,군,583.5673828818359,31543.0,54.05202710993018,53.2,0.0016605474336392396,0,0.0,0.6144283320739476,0.1658159326084691,310.6593841552735,11.271,27.19,1301.266,7.461006436820721,0.24923002596775168,0.11129899148499306,0.41023008635787184
43730,충청북도,옥천군,군,541.1785334395752,48868.0,90.29922101567674,50.3,0.004176450672636226,0,0.0,0.5757171680928685,0.1465101785020112,235.34274063110348,12.144,27.144,1319.742,14.187554615665997,0.2736075443101924,0.16524228518502926,0.31360249231675996
43740,충청북도,영동군,군,851.9387215428467,47016.0,55.18706781498887,50.6,0.0008507084742990519,0,0.0,0.6907548801735939,0.1100126519522693,477.2635803222656,11.7,26.473,1237.411,6.7892206959736185,0.17117551364704464,0.16587335060553113,0.3830812797493523
43745,충청북도,증평군,군,81.64022174694824,37183.0,455.44952235985227,42.4,0.029131936429225874,0,0.0,0.41572008302888,0.2368125322469257,252.8716857910157,12.421,27.582,1240.544,51.91068702797122,0.3008160237388724,0.09577151335311573,0.34124629080118696
43750,충청북도,진천군,군,407.93999404785154,89514.0,219.42933104396712,41.7,0.009741472883224722,0,0.0,0.4819202639293517,0.1971915721079516,250.53649139404297,12.395,27.852,1216.028,26.950042066016206,0.5678659387217333,0.08189380500490846,0.22237913989976404
43760,충청북도,괴산군,군,841.3326023774414,38093.0,45.276980699852395,52.1,0.0006302117598934219,0,0.0,0.6633051599163133,0.1323560690319395,385.7555740356444,11.628,27.514,1255.381,6.225837421726481,0.223342776203966,0.1146742209631728,0.40090651558073653
43770,충청북도,음성군,군,519.1972711932373,103725.0,199.77955539253045,45.0,0.00808342287769456,0,0.0,0.4129639709825196,0.2440417658043069,206.81105728149416,11.924,28.524,1195.429,30.724352543954165,0.5264583284271013,0.09003132138567695,0.23379177166003345
43800,충청북도,단양군,군,779.8687776315918,27640.0,35.44185995487701,52.3,0.0010178499162521726,0,0.0,0.7743136688631725,0.0676531873495022,618.7732299804688,11.211,27.373,1303.351,5.825338993307029,0.1719811042220254,0.22697077059344553,0.3520076764098022
44130,충청남도,천안시,시,636.200509970459,682199.0,1072.301875444389,38.6446670253108,0.05162700570850707,0,0.0,0.4099321227172651,0.2169459584831159,245.61915702819852,12.246,27.818,1214.883,68.49884480919941,0.37733913783356937,0.07614618482321334,0.328414660442564
44150,충청남도,공주시,시,863.302439031372,108333.0,125.48672991304177,47.2,0.0044077151273537885,0,0.0,0.548370464696922,0.1645414345019301,273.52383041381836,12.863,27.217,1317.614,17.647349655462246,0.18275471107983424,0.16434044882320745,0.41037219485495346
44180,충청남도,보령시,시,583.6445687486572,99088.0,169.77456024725146,47.7,0.006362859399106751,1,0.0,0.4549336230351874,0.2258864554698491,255.98652577400208,12.7,25.906,1192.211,23.35496761192359,0.15110534457807276,0.15068117171515544,0.40503518139627726
44200,충청남도,아산시,시,542.9193262584229,340518.0,627.198155473135,39.1,0.03379995974073193,0,0.0,0.3016281140330515,0.2964631709911972,168.40771255493166,12.364,27.901,1213.814,66.19399653291023,0.4937956762054303,0.09457444398193765,0.24830467840263032
44210,충청남도,서산시,시,743.1217935722656,176379.0,237.3487112417029,43.1,0.009111198592968696,1,0.0,0.2716610579687955,0.3905251167022172,125.80040299892416,12.102,26.901,1253.042,26.602637913454686,0.3090929611376547,0.14734835659556325,0.32776544649687117
44230,충청남도,논산시,시,553.8598334918213,119707.0,216.1323005593394,47.3,0.009239310761601862,0,0.0,0.3161411950450851,0.3623455729960706,221.64888381958008,12.447,27.171,1324.524,31.002428704289784,0.23823421364137312,0.11590268990571044,0.34817747663169923
44250,충청남도,계룡시,시,60.61175038049316,40854.0,674.0277214160136,40.0,0.033176198631068785,0,0.0,0.6554847828187214,0.0682432683567565,267.3946640014649,12.748,27.088,1335.867,57.59609280519174,0.1258872239747634,0.1296332807570978,0.45603312302839116
44270,충청남도,당진시,시,709.1828063104248,168955.0,238.2389963442581,42.9,0.00789290549656931,1,0.0,0.2137421515367178,0.4096306680710183,64.87499377727511,12.074,27.328,1239.674,30.057130277731975,0.4022499672016443,0.13215550793720207,0.26064853282022127
44710,충청남도,금산군,군,576.1658597591553,53758.0,93.3029944232925,48.8,0.0039000653057425336,0,0.0,0.6073943959469316,0.1353974617558817,254.90401458740232,11.801,27.299,1288.621,16.27309192516073,0.3808200634106373,0.09828648783441986,0.25407003669267214
44760,충청남도,부여군,군,623.815597779541,64207.0,102.92624972595029,52.5,0.002104274315474725,0,0.0,0.3497196987680732,0.3103376322240285,186.14559721946716,12.404,27.19,1325.697,12.99422462159193,0.12311337311337311,0.13614426114426115,0.4266409266409266
44770,충청남도,서천군,군,367.12141128771975,51039.0,139.02485235327177,53.3,0.007340198629515727,1,0.0,0.3069878335647582,0.3501272506428985,108.38251221179962,12.889,26.127,1248.038,22.417651891052465,0.2275902001230413,0.10172619693844316,0.4344805124307893
44790,충청남도,청양군,군,479.23282302770997,30103.0,62.81497959554285,53.3,0.001420381153568526,0,0.0,0.5090469678129593,0.2006340748346198,231.5940406799316,12.554,26.818,1291.443,10.174595239938443,0.23535766648661163,0.12763330503896905,0.33930087198086273
44800,충청남도,홍성군,군,443.12445320373536,102757.0,231.891964564536,45.2,0.015084350822153309,1,0.0,0.3023913752760323,0.3360310431514234,119.81154346466064,12.343,26.62,1244.858,28.818089156837246,0.13878995108514983,0.10471577147741844,0.48169254879612483
44810,충청남도,예산군,군,543.0811756585694,77838.0,143.32663971571003,50.6,0.00632318928350949,0,0.0,0.3650241537288203,0.3345698810081227,191.0142387390137,12.218,26.812,1232.368,20.983971661659233,0.29744668911335576,0.1260662177328844,0.31242985409652074
44825,충청남도,태안군,군,534.1898087435303,60901.0,114.00629327475463,50.6,0.0034134848141130587,1,0.0,0.3213271665262548,0.3191471738854776,52.8793380737305,12.217,26.757,1248.479,17.61733347578391,0.04867041281359232,0.12848988982788373,0.46400601743285697
47110,경상북도,포항시,시,1132.0554928581544,501109.0,442.65409528187195,43.6,0.04185947411496513,1,0.0,0.6625845211694856,0.1193195504907591,476.67305717468264,14.593,23.809,1192.011,25.808805473161435,0.10292148903092072,0.17970504404905857,0.46401580583865953
47130,경상북도,경주시,시,1319.171184206665,261778.0,198.44126610257211,45.7,0.008382080583915876,1,0.0,0.6268918129889296,0.1486060099176829,376.9417366027832,13.41,25.578,1121.801,25.144575925487693,0.37314294936590586,0.09492299982162121,0.31709803188733254
47150,경상북도,김천시,시,1004.5781061113281,139145.0,138.51088248242178,45.9,0.006616893927472628,0,0.0,0.6467273830644047,0.1639639707054637,555.5001464843749,12.166,25.991,1176.854,16.513399902985338,0.23975544516622085,0.13167749331295375,0.3933970194879633
47170,경상북도,안동시,시,1526.6601743110352,159412.0,104.4187846663,46.5,0.005012965117436011,0,0.0,0.6690916028745937,0.130871196068257,280.80608520507843,12.189,26.913,1044.957,13.356607019111003,0.07954308114968751,0.13182205227897112,0.5092460196327298
47190,경상북도,구미시,시,613.5443569272461,416603.0,679.0104012795942,38.4,0.05789152484082228,0,0.0,0.5039083917088739,0.1844803033131352,246.95724487304693,13.092,26.198,1113.85,71.64111201370265,0.46094443506532407,0.08023504680786175,0.28023722518420896
47210,경상북도,영주시,시,672.7362950408935,103818.0,154.3219843574654,48.1,0.008498129939090743,0,0.0,0.611264780824497,0.2027745219466293,601.5283187866212,11.611,26.466,1304.89,20.86850390485712,0.16960672820078812,0.16106424056491497,0.3490254158842665
47230,경상북도,영천시,시,915.11358728125,100353.0,109.66179651877206,49.0,0.0036187745609138457,0,0.0,0.6363224885512568,0.1645245024503231,366.9786529541016,12.805,25.796,1086.191,14.555570133728377,0.37183916899579655,0.10482184907238276,0.2868681088932415
47250,경상북도,상주시,시,1251.2574769565429,95473.0,76.30164195479637,50.6,0.0021663541276837808,0,0.0,0.5971592900662065,0.209328591356374,396.530778503418,12.75,26.184,1183.019,10.752383300617247,0.13715402819220085,0.15742360325136331,0.43214322461158555
47280,경상북도,문경시,시,914.2267551258545,68212.0,74.61168645256917,50.5,0.003332358884618956,0,0.0,0.7226592402531457,0.1273821860952762,567.5162200927734,11.929,25.973,1288.558,9.742659520803285,0.14025326170376054,0.12175748273215656,0.47029930928626246
47290,경상북도,경산시,시,411.0469103323975,283733.0,690.2691465812412,41.5,0.053849245313875846,0,0.0,0.499887704656579,0.2156997656833681,348.0853633880615,13.094,25.716,1123.309,70.61237846679987,0.3189913675601999,0.10785097682871422,0.3548477964561563
47730,경상북도,의성군,군,1169.1684594661865,49243.0,42.1179682032161,56.89999999999999,0.0009395915456884346,0,0.0,0.6535615245381525,0.1851413572448191,284.5539268493652,11.6,28.098,1011.211,5.3080460302816475,0.1088754474756203,0.17466979385261078,0.4068016294284656
47750,경상북도,청송군,군,846.6349490128174,23761.0,28.065224602061964,55.300000000000004,0.0,0,0.0,0.789998280761972,0.1054355289288841,331.83311462402344,11.208,27.19,967.872,3.8576248285145565,0.04981920449979912,0.14021695460024106,0.5243069505825633
47760,경상북도,영양군,군,819.0563831691894,15743.0,19.220898980220788,55.0,0.000669678182444123,0,0.0,0.8275948526696784,0.0739888862488371,393.8347717285157,11.59,25.837,1065.536,2.5956698997617607,0.05626365622723962,0.1864530225782957,0.4845229424617626
47770,경상북도,영덕군,군,744.6998993498535,34893.0,46.85511577275986,54.2,0.0019063737503381192,1,0.0,0.799953358799413,0.0825027108835333,409.7047561645507,12.966,23.975,1099.709,7.91862601988837,0.08235391491474921,0.1593279258400927,0.4188048336368151
47820,경상북도,청도군,군,692.9640014464111,41378.0,59.71161548598839,54.2,0.0012296686093669997,0,0.0,0.686541339741326,0.160057470188722,437.2980194091797,13.458,25.63,1193.302,8.574759998495407,0.14132236885735128,0.10955633662709728,0.3985675442668612
47830,경상북도,고령군,군,386.4840147467041,31419.0,81.29443599521586,51.0,0.002102931166590846,0,0.0,0.601886628929079,0.1490024944403506,221.87500190734875,12.899,25.826,1269.133,15.092474144947138,0.42515995314048843,0.09529602595296026,0.2682707037938181
47840,경상북도,성주군,군,612.4549115397949,41574.0,67.88091534032654,52.29999999999999,0.0018238755359012565,0,0.0,0.6395868441697988,0.1629999170272574,474.6394062042238,12.87,25.987,1197.931,12.13150529125478,0.44497444633730837,0.11158432708688246,0.22312606473594548
47850,경상북도,칠곡군,군,449.80569759753416,115756.0,257.3466735042855,42.2,0.01273691627429356,0,0.0,0.6064006749327296,0.1224031223699289,412.3003536224365,12.845,26.411,1094.792,36.68028237108406,0.421394466504831,0.11354757809108885,0.24784978216484735
47900,경상북도,예천군,군,663.9362188912354,53718.0,80.90837413525706,49.0,0.0029212605741542317,0,0.0,0.4958716861245673,0.2614288926847499,394.4130912780763,11.93,26.393,1227.288,9.817208060866106,0.07362108887965327,0.1369708484236775,0.46167547349047083
47920,경상북도,봉화군,군,1201.0403702495116,29945.0,24.932550763284535,54.9,0.0,0,0.0,0.7997986642550189,0.0925560881802346,602.6994689941405,10.102,26.794,1200.677,3.2729957271822174,0.13167381974248926,0.22257510729613733,0.38257510729613736
47930,경상북도,울진군,군,993.2963934143066,47151.0,47.46921494190223,49.3,0.001661404059192702,1,0.0,0.8315622563393698,0.0522752987015032,625.9096515655517,12.773,22.533,1182.194,6.255937342770682,0.04845670325546487,0.12716952809832066,0.5102730087250211
47940,경상북도,울릉군,군,73.79752120947266,8444.0,114.42118734627806,50.0,0.0,1,1.0,0.7658800337619188,0.0727339955937079,569.9162170410157,12.7,22.1,1480.547,23.307015897157537,0.07562022900763359,0.26836832061068705,0.39718511450381677
48120,경상남도,창원시,시,752.0572224291992,1029389.0,1368.7641967920993,42.09825449854234,0.09637295302595578,1,0.0,0.5282109575870825,0.1441540243684193,330.89267683029175,14.777,24.066,1509.939,19.87348775366233,0.1682799540916867,0.21884406331882458,0.3500075792026679
48170,경상남도,진주시,시,712.4573524318847,352403.0,494.63030846283795,42.1,0.029751710818405157,0,0.0,0.5315855403370235,0.1868015869131539,149.91412639617923,13.382,25.596,1512.096,55.71000125764679,0.11143823976625622,0.13860648161951045,0.4884469753436093
48220,경상남도,통영시,시,249.95269115551758,127984.0,512.0328947383482,44.6,0.024996597720616617,1,0.0,0.6138270876042887,0.1099178049645398,177.03854064941405,14.599,22.906,1539.02,57.874951988412185,0.12617779598525194,0.10407981299853002,0.4704677446562402
48240,경상남도,사천시,시,401.35617972216795,111184.0,277.02077510545683,45.6,0.022814084004732362,1,0.0,0.4996348432715745,0.2088151830141442,219.13901262283343,13.976,24.406,1702.679,33.643433643770535,0.36049337260677466,0.1148379970544919,0.31990058910162
48250,경상남도,김해시,시,461.59031055444336,552427.0,1196.7907197541633,39.8,0.06458030281050284,0,0.0,0.4427112460871946,0.1671739548421718,291.67778599262243,15.073,24.941,1403.681,137.379400195448,0.40613199223575086,0.10097053114522675,0.2703238044820893
48270,경상남도,밀양시,시,800.9571568857422,103228.0,128.88080106727313,49.2,0.004371113373420338,0,0.0,0.5987898864827046,0.1824122384520995,520.8049931526186,13.627,25.591,1230.5,16.330461482930332,0.2796652719665272,0.12965929468021517,0.3463239689181112
48310,경상남도,거제시,시,407.4790995324707,246965.0,606.0801652977054,39.2,0.032732008869419744,1,1.0,0.6335553290981439,0.1148175268692755,253.69542503356945,14.424,23.378,1892.952,51.85542037430614,0.42771127298660283,0.09646986908461107,0.32655493861749274
48330,경상남도,양산시,시,486.3363328569336,351206.0,722.1463342803855,40.8,0.05322342484252453,0,0.0,0.699778442376369,0.0558584816664317,548.9560405731202,14.849,25.14,1456.641,78.2729922240834,0.3383357926302691,0.13673917626019136,0.3151141363107826
48720,경상남도,의령군,군,481.43898877575685,25965.0,53.932067417360535,54.0,0.0016280857144394822,0,0.0,0.6717838928187382,0.1284838784022373,330.15297164917,13.207,25.974,1356.683,6.193931255096056,0.20749570663703404,0.13910496009697948,0.43388221032427515
48730,경상남도,함안군,군,415.5514249327393,65279.0,157.090064149259,46.9,0.005001633216241319,0,0.0,0.4834226510180458,0.2242161421044793,256.35362968444866,13.721,25.306,1424.083,26.571921878952157,0.5657826313052522,0.09023491374437587,0.18200728029121166
48740,경상남도,창녕군,군,529.8637581340332,61302.0,115.69389122947558,50.5,0.004215247496574425,0,0.0,0.4999406632304844,0.2260948868030273,330.50185928344735,13.392,25.756,1276.453,13.526118535148145,0.3690931812856362,0.07787237366242288,0.34019370460048426
48820,경상남도,고성군,군,519.8200680661621,50016.0,96.2179089892967,50.7,0.0024193381465217527,1,0.0,0.6054799828113488,0.1788279845822583,279.59127893447874,14.59,23.215,1631.451,12.410063397511857,0.25956284153005466,0.12221896955503513,0.36938914910226384
48840,경상남도,남해군,군,361.6961781738281,41587.0,114.97771474934866,54.1,0.00257659581780849,1,1.0,0.5986153668042439,0.1706412094949717,322.0138253211976,14.3,23.799,1890.113,18.482362832120515,0.0803373597312558,0.13908941462368665,0.43899649774855265
48850,경상남도,하동군,군,676.196484954834,41772.0,61.7749440131889,53.699999999999996,0.001158883678687478,1,0.0,0.6369566354595955,0.1400090569237451,753.7843141555786,13.118,25.304,1486.451,9.963080480150666,0.08432331702771954,0.12467971115769858,0.4713487071977638
48860,경상남도,산청군,군,791.2513312232666,33500.0,42.338001439074155,54.3,0.0009001515724452238,0,0.0,0.6924720954855549,0.1054837631214921,689.6447975158691,13.007,24.862,1530.282,6.451805890939509,0.132566383519497,0.1496889840144472,0.4568925155507993
48870,경상남도,함양군,군,720.2487549144287,37114.0,51.529419171865754,52.7,0.0014751457919926986,0,0.0,0.709564291913501,0.1118318767222973,747.3541763305665,12.792,25.679,1329.548,7.454369012602986,0.12129416542574793,0.1571003113577907,0.45126573710572626
48880,경상남도,거창군,군,798.9732041828613,59595.0,74.58948521427568,48.5,0.003486633087838112,0,0.0,0.6798230857797817,0.1313958180448145,595.7665100097656,12.119,25.705,1296.452,10.022864293915926,0.1162092423176167,0.17274220032840723,0.4383298146844945
48890,경상남도,합천군,군,983.1816662552491,42140.0,42.86084804703815,55.8,0.0010534081905175787,0,0.0,0.687966115520541,0.1222654322875849,480.155086517334,13.1,25.742,1302.546,5.861582043072635,0.0835600195298877,0.169421775824789,0.4241473111529609
50110,제주특별자치도,제주시,시,982.2790438294678,492306.0,501.1875221125746,40.7,0.029149768734118463,1,1.0,0.3286019472244199,0.3345272657206322,680.0178447723388,16.205,21.083,1514.262,71.28829678275916,0.052879267123603683,0.1794460364900265,0.4748573567030815
50130,제주특별자치도,서귀포시,시,880.0308056126709,178552.0,202.89289745453107,44.0,0.010437063045316369,1,1.0,0.3307598016828653,0.3736369386602335,675.681592941284,16.882,20.016,1976.977,27.18427564969727,0.045190445448676564,0.09411477326261057,0.503690262244168
51110,강원특별자치도,춘천시,시,1114.6352296994628,284645.0,255.37053954121686,42.8,0.013869462392793998,0,0.0,0.7266363955887901,0.065514526927888,434.63319396972656,11.378,29.109,1341.778,28.69279486942401,0.0760581648124806,0.1406989276776091,0.5329277872161634
51130,강원특별자치도,원주시,시,866.1927422762451,352429.0,406.8713379817304,41.9,0.022199277691324223,0,0.0,0.6659300777867149,0.1028425850181913,520.8720321655273,11.998,28.402,1298.981,50.506080072935944,0.12706055957905366,0.14458704670925318,0.47201133914529253
51150,강원특별자치도,강릉시,시,1040.1626585065917,216542.0,208.18090154370574,44.8,0.011509484879209527,1,0.0,0.7369640382747515,0.0821218029333022,806.3045612335205,13.425,24.125,1447.158,27.281310060430485,0.08618648308860327,0.17549769917121338,0.45525895004089006
51170,강원특별자치도,동해시,시,181.12075079528807,87801.0,484.7649958078916,45.2,0.0421453911629798,1,0.0,0.6583102851158099,0.0595704666658357,640.016014480591,12.788,23.013,1266.062,61.7709453548216,0.11362694135280799,0.2048027553656281,0.401441464425806
51190,강원특별자치도,태백시,시,303.3054169197998,41494.0,136.80599714106611,47.7,0.005766258241482232,0,0.0,0.7965066137707397,0.0454658692732371,446.0634094238278,9.01,26.109,1306.824,17.86647945504018,0.05911382329530379,0.15346245688511542,0.5289466702042982
51210,강원특별자치도,속초시,시,105.64042997314453,80054.0,757.7969913635432,45.2,0.051205830773077665,1,0.0,0.6665143917903318,0.0675051999443124,906.4233112335204,12.421,24.129,1402.426,109.17221752062038,0.07723561354846271,0.15634644684924015,0.4104777903660585
51230,강원특별자치도,삼척시,시,1187.6315050743408,65939.0,55.521430442241844,46.6,0.0026454669285683303,1,0.0,0.8180287279281078,0.0417136744461185,829.7119812011719,11.958,23.939,1261.594,7.612630653002146,0.06636827237040026,0.19026305169314306,0.44098763620354403
51720,강원특별자치도,홍천군,군,1815.8652013173828,66587.0,36.66957214207979,49.1,0.0010926153706567025,0,0.0,0.7950236639684458,0.0704084664882308,688.8617553710938,10.826,29.477,1338.774,5.466815484320153,0.10716623666679502,0.1899572567291771,0.4053679386961377
51730,강원특별자치도,횡성군,군,997.0906716171875,44649.0,44.77927762335146,50.7,0.0015263941418000979,0,0.0,0.7166868819437153,0.1037224623456243,520.2767639160156,11.227,29.02,1326.514,6.360504797135321,0.28302822840700503,0.13613136875527113,0.32767772982090587
51750,강원특별자치도,영월군,군,1126.3287022263185,36282.0,32.21262134959754,51.3,0.0009112200177189252,0,0.0,0.8041788134858289,0.062151453204228,615.7521484375,11.175,27.912,1206.42,5.100642457787274,0.13414122337635084,0.18974923932431015,0.45372993389990557
51760,강원특별자치도,평창군,군,1462.5283194776612,39258.0,26.84255715063412,51.2,0.0001889763065228779,0,0.0,0.784483955242214,0.0766086729923781,563.1536773681642,9.012,27.479,1385.388,4.587945348228513,0.0588473556301354,0.15565328087026964,0.5025460016201828
51770,강원특별자치도,정선군,군,1218.3083470338136,34524.0,28.33765366875698,50.6,0.0,0,0.0,0.8051123407070869,0.069330004304695,567.915106201172,10.698,28.003,1130.257,3.983392227276029,0.056004901960784316,0.1230392156862745,0.6045343137254902
51780,강원특별자치도,철원군,군,889.5904919989014,43042.0,48.38406029192717,45.4,0.0019503178210701275,0,0.0,0.6951856585304934,0.1642598204135752,455.0477584838867,10.356,29.679,1356.25,6.326506466311187,0.11074340140447171,0.16474291710388247,0.3958350149326015
51790,강원특별자치도,화천군,군,906.6689223563233,23733.0,26.17603781799512,45.1,0.0005371199320854318,0,0.0,0.8459476743556517,0.0387851438472093,560.3155975341797,10.972,29.071,1321.335,3.613226304797203,0.06455894774948714,0.20984674791842645,0.4713406540364426
